360    1464815346.913309, 17.889999, 0.095994, VALID
361    1464815346.925210, 17.910000, 0.087268, VALID
362    1464815346.939192, 17.910000, 0.095994, VALID
363    1464815346.952171, 17.900000, 0.087268, VALID
364    1464815346.967328, 17.879999, 0.095994, VALID
365    1464815346.978504, 17.910000, 0.087268, VALID
366    1464815346.992201, 17.900000, 0.095994, VALID
367    1464815347.004743, 17.910000, 0.087268, VALID
368    1464815347.018661, 17.889999, 0.095994, VALID
369    1464815347.034959, 17.895454, 0.087268, FILTERED
370    1464815347.045803, 17.889999, 0.095994, VALID
371    1464815347.058887, 17.900000, 0.087268, VALID
372    1464815347.071838, 17.889999, 0.095994, VALID
373    1464815347.084863, 17.889999, 0.087268, VALID
374    1464815347.098807, 17.889999, 0.095994, VALID
375    1464815347.111840, 17.910000, 0.087268, VALID
376    1464815347.125979, 17.900000, 0.095994, VALID
377    1464815347.138739, 17.910000, 0.087268, VALID
378    1464815347.151614, 17.900000, 0.095994, VALID
379    1464815347.165637, 17.910000, 0.087268, VALID
380    1464815347.178663, 17.902727, 0.095994, FILTERED
381    1464815347.192737, 17.900000, 0.087268, VALID
382    1464815347.205652, 17.889999, 0.095994, VALID
383    1464815347.218656, 17.910000, 0.087268, VALID
384    1464815347.231663, 17.889999, 0.095994, VALID
385    1464815347.244662, 17.910000, 0.087268, VALID
386    1464815347.258663, 17.900000, 0.095994, VALID
387    1464815347.272676, 17.920000, 0.087268, VALID
388    1464815347.285652, 17.889999, 0.095994, VALID
389    1464815347.298961, 17.920000, 0.087268, VALID
390    1464815347.311877, 17.900000, 0.095994, VALID
391    1464815347.326065, 17.910000, 0.087268, FILTERED
392    1464815347.339701, 17.900000, 0.095994, VALID
393    1464815347.351664, 17.920000, 0.069814, VALID
394    1464815347.366834, 17.910000, 0.095994, VALID
395    1464815347.379730, 17.940001, 0.069814, VALID
396    1464815347.393018, 17.889999, 0.095994, VALID
397    1464815347.406898, 17.920000, 0.087268, VALID
398    1464815347.418907, 17.900000, 0.095994, VALID
399    1464815347.432867, 17.920000, 0.087268, VALID
400    1464815347.446030, 17.910000, 0.095994, VALID
401    1464815347.459864, 17.910000, 0.087268, VALID
402    1464815347.471842, 17.910000, 0.095994, FILTERED
403    1464815347.485933, 17.910000, 0.087268, VALID
404    1464815347.499850, 17.900000, 0.095994, VALID
405    1464815347.511842, 17.920000, 0.087268, VALID
406    1464815347.526900, 17.889999, 0.095994, VALID
407    1464815347.538670, 17.920000, 0.087268, VALID
408    1464815347.551909, 17.900000, 0.095994, VALID
409    1464815347.565757, 17.959999, 0.069814, VALID
410    1464815347.579887, 17.900000, 0.095994, VALID
411    1464815347.592086, 17.940001, 0.087268, VALID
412    1464815347.606824, 17.889999, 0.095994, VALID
413    1464815347.619074, 17.920000, 0.069814, FILTERED
414    1464815347.631916, 17.900000, 0.095994, VALID
415    1464815347.646745, 17.920000, 0.087268, VALID
416    1464815347.660088, 17.910000, 0.095994, VALID
417    1464815347.671829, 17.940001, 0.069814, VALID
418    1464815347.686832, 17.920000, 0.095994, VALID
419    1464815347.699847, 17.910000, 0.087268, VALID
420    1464815347.712825, 17.910000, 0.095994, VALID
421    1464815347.725728, 17.910000, 0.087268, VALID
422    1464815347.738918, 17.920000, 0.095994, VALID
423    1464815347.752874, 17.900000, 0.087268, VALID
424    1464815347.765744, 17.911818, 0.078541, FILTERED
425    1464815347.779920, 17.910000, 0.087268, VALID
426    1464815347.792969, 17.889999, 0.095994, VALID
427    1464815347.805849, 17.920000, 0.087268, VALID
428    1464815347.819904, 17.900000, 0.095994, VALID
429    1464815347.833625, 17.940001, 0.087268, VALID
430    1464815347.845652, 17.910000, 0.095994, VALID
431    1464815347.858670, 17.920000, 0.087268, VALID
432    1464815347.872658, 17.910000, 0.095994, VALID
433    1464815347.885645, 17.910000, 0.087268, VALID
434    1464815347.898654, 17.900000, 0.095994, VALID
435    1464815347.912672, 17.915455, 0.087268, FILTERED
436    1464815347.925714, 17.910000, 0.095994, VALID
437    1464815347.939681, 17.940001, 0.069814, VALID
438    1464815347.953651, 17.900000, 0.095994, VALID
439    1464815347.966710, 17.920000, 0.087268, VALID
440    1464815347.978670, 17.910000, 0.095994, VALID
441    1464815347.993437, 17.910000, 0.087268, VALID
442    1464815348.005819, 17.910000, 0.095994, VALID
443    1464815348.019945, 17.920000, 0.087268, VALID
444    1464815348.032924, 17.910000, 0.095994, VALID
445    1464815348.045859, 17.910000, 0.087268, VALID
446    1464815348.059873, 17.915455, 0.095994, FILTERED
447    1464815348.072071, 17.940001, 0.087268, VALID
448    1464815348.085823, 17.920000, 0.095994, VALID
449    1464815348.100023, 17.920000, 0.087268, VALID
450    1464815348.113115, 17.889999, 0.095994, VALID
451    1464815348.125995, 17.940001, 0.087268, VALID
452    1464815348.140014, 17.900000, 0.095994, VALID
453    1464815348.153025, 17.920000, 0.087268, VALID
454    1464815348.165903, 17.900000, 0.095994, VALID
455    1464815348.180356, 17.940001, 0.087268, VALID
456    1464815348.193012, 17.910000, 0.095994, VALID
457    1464815348.205952, 17.914545, 0.087268, FILTERED
458    1464815348.221061, 17.889999, 0.095994, VALID
459    1464815348.232957, 17.920000, 0.087268, VALID
460    1464815348.246150, 17.910000, 0.095994, VALID
461    1464815348.259044, 17.940001, 0.087268, VALID
462    1464815348.271911, 17.910000, 0.095994, VALID
463    1464815348.285103, 17.940001, 0.087268, VALID
464    1464815348.300029, 17.889999, 0.095994, VALID
465    1464815348.313025, 17.910000, 0.087268, VALID
466    1464815348.327033, 17.889999, 0.095994, VALID
467    1464815348.340129, 17.910000, 0.087268, VALID
468    1464815348.352289, 17.908182, 0.095994, FILTERED
469    1464815348.365987, 17.920000, 0.087268, VALID
470    1464815348.379077, 17.900000, 0.095994, VALID
471    1464815348.392158, 17.920000, 0.087268, VALID
472    1464815348.405077, 17.889999, 0.095994, VALID
473    1464815348.420105, 17.920000, 0.087268, VALID
474    1464815348.431914, 17.910000, 0.095994, VALID
475    1464815348.447172, 17.920000, 0.087268, VALID
476    1464815348.460227, 17.900000, 0.095994, VALID
477    1464815348.473084, 17.910000, 0.087268, VALID
478    1464815348.487330, 17.910000, 0.095994, VALID
479    1464815348.499005, 17.910909, 0.087268, FILTERED
480    1464815348.513984, 17.910000, 0.095994, VALID
481    1464815348.527107, 17.910000, 0.087268, VALID
482    1464815348.540111, 17.910000, 0.095994, VALID
483    1464815348.552092, 17.910000, 0.087268, VALID
484    1464815348.567040, 17.910000, 0.095994, VALID
485    1464815348.579536, 17.920000, 0.087268, VALID
486    1464815348.592244, 17.900000, 0.095994, VALID
487    1464815348.606920, 17.920000, 0.087268, VALID
488    1464815348.619925, 17.910000, 0.095994, VALID
489    1464815348.631830, 17.910000, 0.087268, VALID
490    1464815348.645829, 17.913636, 0.095994, FILTERED
491    1464815348.658841, 17.940001, 0.087268, VALID
492    1464815348.672846, 17.900000, 0.095994, VALID
493    1464815348.686142, 17.940001, 0.087268, VALID
494    1464815348.698867, 17.889999, 0.095994, VALID
495    1464815348.712851, 17.920000, 0.087268, VALID
496    1464815348.726973, 17.900000, 0.095994, VALID
497    1464815348.739820, 17.910000, 0.087268, VALID
498    1464815348.753822, 17.889999, 0.095994, VALID
499    1464815348.766824, 17.910000, 0.087268, VALID
500    1464815348.780730, 17.920000, 0.078541, VALID
501    1464815348.792806, 17.910909, 0.087268, FILTERED
502    1464815348.805828, 17.920000, 0.095994, VALID
503    1464815348.819852, 17.940001, 0.087268, VALID
504    1464815348.833101, 17.889999, 0.095994, VALID
505    1464815348.847924, 17.920000, 0.087268, VALID
506    1464815348.860164, 17.900000, 0.095994, VALID
507    1464815348.873327, 17.920000, 0.087268, VALID
508    1464815348.886260, 17.900000, 0.095994, VALID
509    1464815348.900271, 17.920000, 0.087268, VALID
510    1464815348.914106, 17.910000, 0.095994, VALID
511    1464815348.926098, 17.920000, 0.087268, VALID
512    1464815348.940089, 17.913636, 0.095994, FILTERED
513    1464815348.953175, 17.910000, 0.087268, VALID
514    1464815348.966137, 17.900000, 0.095994, VALID
515    1464815348.981522, 17.920000, 0.087268, VALID
516    1464815348.994549, 17.920000, 0.095994, VALID
517    1464815349.005614, 17.920000, 0.087268, VALID
518    1464815349.020797, 17.900000, 0.095994, VALID
519    1464815349.033894, 17.910000, 0.087268, VALID
520    1464815349.045734, 17.910000, 0.095994, VALID
521    1464815349.061724, 17.940001, 0.087268, VALID
522    1464815349.073720, 17.910000, 0.095994, VALID
523    1464815349.086646, 17.908182, 0.087268, FILTERED
524    1464815349.100667, 17.889999, 0.095994, VALID
525    1464815349.112719, 17.910000, 0.087268, VALID
526    1464815349.125542, 17.900000, 0.095994, VALID
527    1464815349.140945, 17.910000, 0.087268, VALID
528    1464815349.153732, 17.900000, 0.095994, VALID
529    1464815349.166427, 17.920000, 0.087268, VALID
530    1464815349.181570, 17.920000, 0.095994, VALID
531    1464815349.192812, 17.910000, 0.087268, VALID
532    1464815349.207856, 17.900000, 0.095994, VALID
533    1464815349.219585, 17.920000, 0.087268, VALID
